qpcr_plate,qpcr_date,well,swab_id,bird_ID,band_number,dppi,cq_value,quantity,log10_quantity,extraction_plate,extraction_date,extr_neg_cntrls,cq8,cq7,cq6,cq5,cq4,cq3,cq2,cq1,qpcr_neg_cntrls,slope,efficiency,r2,y_inter,error
2,20230614,D11,2928 PID 14,14_2928,2928,14,NA,0,0,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,D12,2894 PID 14,14_2894,2894,14,23.84095898,25910.68878,4.413495719,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,E5,2846 PID 10,10_2846,2846,10,32.12615528,95.37806137,1.983978186,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,E6,2892 PID 9,9_2892,2892,9,31.56663232,139.2597196,2.146932966,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,E7,2850 PID 9,9_2850,2850,9,22.2117223,78004.0567,4.892122757,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,E8,2904 PID 9,9_2904,2904,9,21.24795964,149710.4177,5.175254923,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,E9,2920 PID 14,14_2920,2920,14,NA,0,0,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,E10,2874 PID 14,14_2874,2874,14,NA,0,0,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,E11,2623 PID 14,14_2623,2623,14,NA,0,0,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,E12,2903 PID 14,14_2903,2903,14,23.58550092,30798.3602,4.488541695,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,F5,2687 PID 9,9_2687,2687,9,30.63742252,261.1015143,2.41846953,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,F6,2889 PID 9,9_2889,2889,9,20.71653532,214473.7827,5.331376236,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,F7,2741 PID 9,9_2741,2741,9,20.92554349,186196.5602,5.269973986,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,F8,2581 PID 9,9_2581,2581,9,21.3558064,139177.4035,5.14357185,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,F9,2869 PID 14,14_2869,2869,14,NA,0,0,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,F10,2907 PID 14,14_2907,2907,14,NA,0,0,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,F11,2653 PID 14,14_2653,2653,14,21.10069636,165392.2395,5.218517754,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,F12,2846 PID 14,14_2846,2846,14,NA,0,0,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,G5,2775 PID 9,9_2775,2775,9,35.803748,7.925795526,0.950646934,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,G6,2879 PID 9,9_2879,2879,9,24.7095171,14398.37152,4.158343537,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,G7,2603 PID 9,9_2603,2603,9,30.81486442,231.5689837,2.366551795,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,G8,2926 PID 9,9_2926,2926,9,24.98676647,11936.11163,4.076899255,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,G9,2926 PID 14,14_2926,2926,14,30.68223326,253.3056405,2.405355993,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,G11,2764 PID 14,14_2764,2764,14,NA,0,0,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,G12,2879 PID 14,14_2879,2879,14,31.57425771,138.5432356,2.144708789,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,H5,2894 PID 9,9_2894,2894,9,21.95550971,92765.71437,4.967392175,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,H6,2914 PID 9,9_2914,2914,9,38.02837962,1.759904531,0.440894059,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,H7,2655 PID 9,9_2655,2655,9,36.80802949,4.017948623,0.70052621,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,H8,2689 PID 9,9_2689,2689,9,21.06271625,169696.5246,5.229675507,1,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,H9,2914 PID 14,14_2914,2914,14,NA,0,0,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,H10,2880 PID 14,14_2880,2880,14,23.13259752,41839.0541,4.621592237,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,H11,2775 PID 14,14_2775,2775,14,NA,0,0,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
2,20230614,H12,2684 PID 21,21_2684,2684,21,NA,0,0,2,20230509,pos,NA,13.13391939,16.31627453,19.85285991,23.28994124,26.62230322,30.0905077,NA,neg,-3.4039,96.68747088,0.999559892,38.864,0.017856573
3,20230614,A5,2928 PID 21,21_2928,2928,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,A6,2655 PID 21,21_2655,2655,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,A7,2889 PID 21,21_2889,2889,21,24.86902166,11473.81352,4.059745636,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,A8,2850 PID 21,21_2850,2850,21,30.49120958,264.7456909,2.424466231,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,A9,2687 PID 28,28_2687,2687,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,A10,2929 PID 28,28_2929,2929,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,A11,2653 PID 28,28_2653,2653,28,35.45658767,9.488066598,1.020695436,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,A12,2879 PID 28,28_2879,2879,28,37.7768383,2.002836383,0.477531669,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,B5,2894 PID 21,21_2894,2894,21,29.60753123,478.7497168,2.681014727,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,B6,2687 PID 21,21_2687,2687,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,B7,2914 PID 21,21_2914,2914,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,B8,2690 PID 21,21_2690,2690,21,29.53737237,501.8050401,2.701399622,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,B9,2914 PID 28,28_2914,2914,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,B10,2846 PID 28,28_2846,2846,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,B12,2883 PID 28,28_2883,2883,28,31.35953496,147.9173877,2.172945409,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,C5,2764 PID 21,21_2764,2764,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,C6,2603 PID 21,21_2603,2603,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,C7,2802 PID 21,21_2802,2802,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,C8,2907 PID 21,21_2907,2907,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,C9,2928 PID 28,28_2928,2928,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,C10,2892 PID 28,28_2892,2892,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,C11,2802 PID 28,28_2802,2802,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,C12,2775 PID 28,28_2775,2775,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,D5,2653 PID 21,21_2653,2653,21,21.69242828,96507.48873,4.984565515,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,D7,2920 PID 21,21_2920,2920,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,D8,2926 PID 21,21_2926,2926,21,33.12036764,45.43174405,1.666814997,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,D9,2869 PID 28,28_2869,2869,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,D10,2632 PID 28,28_2632,2632,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,D11,2926 PID 28,28_2926,2926,28,37.62487273,2.217632995,0.507536507,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,D12,2623 PID 28,28_2623,2623,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,E5,2775 PID 21,21_2775,2775,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,E6,2880 PID 21,21_2880,2880,21,30.68621858,232.3018992,2.367918274,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,E7,2879 PID 21,21_2879,2879,21,33.0767158,46.78088964,1.679254232,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,E8,2718 PID 21,21_2718,2718,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,E9,2850 PID 28,28_2850,2850,28,35.21734536,11.13864143,1.084170083,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,E10,2741 PID 28,28_2741,2741,28,24.36594151,16075.98837,4.206204698,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,E11,2904 PID 28,28_2904,2904,28,34.60816071,16.75691416,1.249367495,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,E12,2690 PID 28,28_2690,2690,28,31.49233927,135.3174329,2.134551399,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,F5,2892 PID 21,21_2892,2892,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,F6,2903 PID 21,21_2903,2903,21,30.80027746,215.2013275,2.334858356,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,F7,2883 PID 21,21_2883,2883,21,24.45958596,15097.79258,4.178942219,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,F8,2869 PID 21,21_2869,2869,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,F9,2648 PID 28,28_2648,2648,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,F10,2718 PID 28,28_2718,2718,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,F11,2894 PID 28,28_2894,2894,28,35.35760071,10.13905331,1.046848282,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,F12,2603 PID 28,28_2603,2603,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,G5,2689 PID 21,21_2689,2689,21,35.15723886,11.59663548,1.100254562,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,G6,2623 PID 21,21_2623,2623,21,38.15389853,1.55548491,0.407473321,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,G7,2904 PID 21,21_2904,2904,21,25.54018595,7316.45704,3.864360181,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,G8,2581 PID 28,28_2581,2581,28,34.13090305,23.07521846,1.381570237,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,G9,2889 PID 28,28_2889,2889,28,33.54371109,34.20617813,1.546618882,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,G10,2655 PID 28,28_2655,2655,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,G11,2764 PID 28,28_2764,2764,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,G12,2689 PID 28,28_2689,2689,28,36.46769255,4.817240601,0.764717027,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,H5,2741 PID 21,21_2741,2741,21,24.92972201,11016.28361,4.042074529,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,H6,2648 PID 21,21_2648,2648,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,H7,2874 PID 21,21_2874,2874,21,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,H8,2903 PID 28,28_2903,2903,28,34.73439281,15.3972104,1.214769969,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,H9,2880 PID 28,28_2880,2880,28,37.55828886,2.318864227,0.520989486,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,H10,2907 PID 28,28_2907,2907,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,H11,2920 PID 28,28_2920,2920,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745
3,20230614,H12,2874 PID 28,28_2874,2874,28,NA,0,0,2,20230509,neg,NA,12.8339337,16.10893522,19.58906169,23.09305125,26.4836994,29.95132898,NA,neg,-3.4347,95.49893945,0.999221705,38.8129,0.023964745